molecule;;hard;solid;;;;;prochniy;tverdiy;zestkiy;
n;;hard;solid;;;;;prochniy;tverdiy;;
source;;hard;solid;;;;;prochniy;tverdiy;;
node;;hard;solid;;;;;prochniy;tverdiy;;
nitride;;hard;solid;;;;;prochniy;tverdiy;;
p;;hard;solid;;;;;prochniy;tverdiy;;
dignity;;hard;solid;;;;;prochniy;tverdiy;;
happiness;;hard;solid;;;;;prochniy;tverdiy;;
interaction;;hard;solid;;;;;prochniy;;zestkiy;
conspiracy;;hard;solid;;;;;prochniy;;zestkiy;
tire;;hard;solid;;;;;prochniy;;zestkiy;
seam;;hard;solid;;;;;prochniy;;;
satisfaction;;hard;solid;;;;;prochniy;;;
pigment;;hard;solid;;;;;prochniy;;;
respect;;hard;solid;;;;;prochniy;;;
democracy;;hard;solid;;;;;prochniy;;;
agglomerate;;hard;solid;;;;;prochniy;;;
dominance;;hard;solid;;;;;prochniy;;;
fusion;;hard;solid;;;;;prochniy;;;
sympathy;;hard;solid;;;;;prochniy;;;
motion;;hard;solid;;;;;prochniy;;;
joy;;hard;solid;;;;;prochniy;;;
hatred;;hard;solid;;;;;prochniy;;;
civilization;;hard;solid;;;;;prochniy;;;
plywood;;hard;solid;;;;;prochniy;;;
trench;;hard;solid;;;;;prochniy;;;
illusion;;hard;solid;;;;;prochniy;;;
imprint;;hard;solid;;;;;prochniy;;;
shade;;hard;solid;;;;;;tverdiy;zestkiy;
recommendation;;hard;solid;;;;;;tverdiy;zestkiy;
roller;;hard;solid;;;;;;tverdiy;zestkiy;
knee;;hard;solid;;;;;;tverdiy;zestkiy;
ledge;;hard;solid;;;;;;tverdiy;zestkiy;
filler;;hard;solid;;;;;;tverdiy;zestkiy;
speck;;hard;solid;;;;;;tverdiy;zestkiy;
array;;hard;solid;;;;;;tverdiy;zestkiy;
denial;;hard;solid;;;;;;tverdiy;zestkiy;
concretion;;hard;solid;;;;;;tverdiy;;
doll;;hard;solid;;;;;;tverdiy;;
obedience;;hard;solid;;;;;;tverdiy;;
software;;hard;solid;;;;;;tverdiy;;
zinc;;hard;solid;;;;;;tverdiy;;
titanium;;hard;solid;;;;;;tverdiy;;
tip;;hard;solid;;;;;;tverdiy;;
tin;;hard;solid;;;;;;tverdiy;;
aluminium;;hard;solid;;;;;;tverdiy;;
stripe;;hard;solid;;;;;;tverdiy;;
lead;;hard;solid;;;;;;tverdiy;;
polystyrene;;hard;solid;;;;;;tverdiy;;
moon;;hard;solid;;;;;;tverdiy;;
threshold;;hard;solid;;;;;;tverdiy;;
confession;;hard;solid;;;;;;tverdiy;;
flame;;hard;solid;;;;;;tverdiy;;
bitumen;;hard;solid;;;;;;tverdiy;;
gesture;;hard;solid;;;;;;tverdiy;;
silicate;;hard;solid;;;;;;tverdiy;;
phosphate;;hard;solid;;;;;;tverdiy;;
dust;;hard;solid;;;;;;tverdiy;;
benefit;;hard;solid;;;;;;tverdiy;;
tide;;hard;solid;;;;;;tverdiy;;
cathode;;hard;solid;;;;;;tverdiy;;
magnesium;;hard;solid;;;;;;tverdiy;;
m;;hard;solid;;;;;;tverdiy;;
graphite;;hard;solid;;;;;;tverdiy;;
w;;hard;solid;;;;;;tverdiy;;
tumour;;hard;solid;;;;;;tverdiy;;
rocker;;hard;solid;;;;;;tverdiy;;
alcohol;;hard;solid;;;;;;tverdiy;;
chrome;;hard;solid;;;;;;tverdiy;;
profit;;hard;solid;;;;;;tverdiy;;
ingredient;;hard;solid;;;;;;tverdiy;;
camera;;hard;solid;;;;;;tverdiy;;
silica;;hard;solid;;;;;;tverdiy;;
exposure;;hard;solid;;;;;;tverdiy;;
oath;;hard;solid;;;;;;tverdiy;;
cutter;;hard;solid;;;;;;tverdiy;;
sodium;;hard;solid;;;;;;tverdiy;;
domain;;hard;solid;;;;;;;zestkiy;
segment;;hard;solid;;;;;;;zestkiy;
electron;;hard;solid;;;;;;;zestkiy;
funding;;hard;solid;;;;;;;zestkiy;
wave;;hard;solid;;;;;;;zestkiy;
porphyry;;hard;solid;;;;;;;zestkiy;
fixity;;hard;solid;;;;;;;zestkiy;
symmetry;;hard;solid;;;;;;;zestkiy;
cavity;;hard;solid;;;;;;;zestkiy;
observation;;hard;solid;;;;;;;zestkiy;
sweat;;hard;solid;;;;;;;zestkiy;
washer;;hard;solid;;;;;;;zestkiy;
clip;;hard;solid;;;;;;;zestkiy;
configuration;;hard;solid;;;;;;;zestkiy;
protest;;hard;solid;;;;;;;zestkiy;
passion;;hard;solid;;;;;;;zestkiy;
shirt;;hard;solid;;;;;;;zestkiy;
harmony;;hard;solid;;;;;;;zestkiy;
precision;;hard;solid;;;;;;;zestkiy;
crunch;;hard;solid;;;;;;;zestkiy;
pimple;;hard;solid;;;;;;;zestkiy;
chill;;hard;solid;;;;;;;zestkiy;
jet;;hard;solid;;;;;;;zestkiy;
laughter;;hard;solid;;;;;;;zestkiy;
wheel;;hard;solid;;;;;;;zestkiy;
superconductor;;hard;solid;;;;;;;zestkiy;
bang;;hard;solid;;;;;;;zestkiy;
proton;;hard;solid;;;;;;;zestkiy;
chocolate;;hard;solid;;;;;;;;
yolk;;hard;solid;;;;;;;;
butter;;hard;solid;;;;;;;;
impingement;;hard;solid;;;;;;;;
caste;;hard;solid;;;;;;;;
breastplate;;hard;solid;;;;;;;;
asphaltum;;hard;solid;;;;;;;;
agglomeration;;hard;solid;;;;;;;;
equity;;hard;solid;;;;;;;;
percussion;;hard;solid;;;;;;;;
emptiness;;hard;solid;;;;;;;;
ocean;;hard;solid;;;;;;;;
q;;hard;solid;;;;;;;;
isolation;;hard;solid;;;;;;;;
portland;;hard;solid;;;;;;;;
brilliance;;hard;solid;;;;;;;;
studio;;hard;solid;;;;;;;;
theater;;hard;solid;;;;;;;;
drubbing;;hard;solid;;;;;;;;
continuum;;hard;solid;;;;;;;;
proponent;;hard;solid;;;;;;;;
hospital;;hard;solid;;;;;;;;
k;;hard;solid;;;;;;;;
j;;hard;solid;;;;;;;;
ferrite;;hard;solid;;;;;;;;
valley;;hard;solid;;;;;;;;
journal;;hard;solid;;;;;;;;
boron;;hard;solid;;;;;;;;
materialist;;hard;solid;;;;;;;;
creation;;hard;solid;;;;;;;;
teakwood;;hard;solid;;;;;;;;
pool;;hard;solid;;;;;;;;
rectangle;;hard;solid;;;;;;;;
orthodoxy;;hard;solid;;;;;;;;
intensity;;hard;solid;;;;;;;;
documentation;;hard;solid;;;;;;;;
sludge;;hard;solid;;;;;;;;
emotion;;hard;solid;;;;;;;;
specification;;hard;solid;;;;;;;;
causeway;;hard;solid;;;;;;;;
stubbornness;;hard;solid;;;;;;;;
fringe;;hard;solid;;;;;;;;
tuff;;hard;solid;;;;;;;;
interface;;hard;solid;;;;;;;;
foil;;hard;solid;;;;;;;;
hypothesis;;hard;solid;;;;;;;;
inference;;hard;solid;;;;;;;;
satin;;hard;solid;;;;;;;;
silex;;hard;solid;;;;;;;;
teak;;hard;solid;;;;;;;;
contempt;;hard;solid;;;;;;;;
lifetime;;hard;solid;;;;;;;;
livelihood;;hard;solid;;;;;;;;
pear;;hard;solid;;;;;;;;
carcinoma;;hard;solid;;;;;;;;
paraffine;;hard;solid;;;;;;;;
colour;;hard;solid;;;;;;;;
crystallization;;hard;solid;;;;;;;;
ache;;hard;solid;;;;;;;;
roadbed;;hard;solid;;;;;;;;
speculation;;hard;solid;;;;;;;;
compactness;;hard;solid;;;;;;;;
canada;;hard;solid;;;;;;;;
puritanism;;hard;solid;;;;;;;;
gift;;hard;solid;;;;;;;;
iii;;hard;solid;;;;;;;;
calculus;;hard;solid;;;;;;;;
sidewalk;;hard;solid;;;;;;;;
fasces;;hard;solid;;;;;;;;
fullness;;hard;solid;;;;;;;;
tablet;;hard;solid;;;;;;;;
fortune;;hard;solid;;;;;;;;
nodule;;hard;solid;;;;;;;;
intuition;;hard;solid;;;;;;;;
pottery;;hard;solid;;;;;;;;
agate;;hard;solid;;;;;;;;
hexagon;;hard;solid;;;;;;;;
summit;;hard;solid;;;;;;;;
erosion;;hard;solid;;;;;;;;
cranium;;hard;solid;;;;;;;;
parquet;;hard;solid;;;;;;;;
carriage;;hard;solid;;;;;;;;
resentment;;hard;solid;;;;;;;;
operculum;;hard;solid;;;;;;;;
graph;;hard;solid;;;;;;;;
latex;;hard;solid;;;;;;;;
furnace;;hard;solid;;;;;;;;
stump;;hard;solid;;;;;;;;
complacency;;hard;solid;;;;;;;;
perception;;hard;solid;;;;;;;;
rhyolite;;hard;solid;;;;;;;;
fieldwork;;hard;solid;;;;;;;;
billet;;hard;solid;;;;;;;;
affliction;;hard;solid;;;;;;;;
enlargement;;hard;solid;;;;;;;;
firm;;hard;solid;;;;;;;;
hillside;;hard;solid;;;;;;;;
stiffness;;hard;solid;;;;;;;;
reflector;;hard;solid;;;;;;;;
macro;;hard;solid;;;;;;;;
dentin;;hard;solid;;;;;;;;
grandeur;;hard;solid;;;;;;;;
coffee;;hard;solid;;;;;;;;
dinner;;hard;solid;;;;;;;;
trachyte;;hard;solid;;;;;;;;
sweetness;;hard;solid;;;;;;;;
genius;;hard;solid;;;;;;;;
majesty;;hard;solid;;;;;;;;
penis;;hard;solid;;;;;;;;
silence;;hard;solid;;;;;;;;
sill;;hard;solid;;;;;;;;
runway;;hard;solid;;;;;;;;
expanse;;hard;solid;;;;;;;;
travertine;;hard;solid;;;;;;;;
tine;;hard;solid;;;;;;;;
breakdown;;hard;solid;;;;;;;;
doughnut;;hard;solid;;;;;;;;
sarcoma;;hard;solid;;;;;;;;
v;;hard;solid;;;;;;;;
opacity;;hard;solid;;;;;;;;
bottle;;hard;solid;;;;;;;;
encasement;;hard;solid;;;;;;;;
astonishment;;hard;solid;;;;;;;;
whiteness;;hard;solid;;;;;;;;
nugget;;hard;solid;;;;;;;;
stucco;;hard;solid;;;;;;;;
indiarubber;;hard;solid;;;;;;;;
century;;hard;solid;;;;;;;;
protuberance;;hard;solid;;;;;;;;
pit;;hard;solid;;;;;;;;
breccia;;hard;solid;;;;;;;;
possibility;;hard;solid;;;;;;;;
beech;;hard;solid;;;;;;;;
classicism;;hard;solid;;;;;;;;
progression;;hard;solid;;;;;;;;
fantasy;;hard;solid;;;;;;;;
extension;;hard;solid;;;;;;;;
yeast;;hard;solid;;;;;;;;
fiberboard;;hard;solid;;;;;;;;
compartment;;hard;solid;;;;;;;;
stranger;;hard;solid;;;;;;;;
tabletop;;hard;solid;;;;;;;;
nobility;;hard;solid;;;;;;;;
intel;;hard;solid;;;;;;;;
blast;;hard;solid;;;;;;;;
caoutchouc;;hard;solid;;;;;;;;
emery;;hard;solid;;;;;;;;
anthracite;;hard;solid;;;;;;;;
splendor;;hard;solid;;;;;;;;
sunlight;;hard;solid;;;;;;;;
hue;;hard;solid;;;;;;;;
inquiry;;hard;solid;;;;;;;;
solemnity;;hard;solid;;;;;;;;
midnight;;hard;solid;;;;;;;;
preacher;;hard;solid;;;;;;;;
france;;hard;solid;;;;;;;;
sentiment;;hard;solid;;;;;;;;
collateral;;hard;solid;;;;;;;;
travertin;;hard;solid;;;;;;;;
lye;;hard;solid;;;;;;;;
milling;;hard;solid;;;;;;;;
cube;;hard;solid;;;;;;;;
intrusion;;hard;solid;;;;;;;;
federalist;;hard;solid;;;;;;;;
wad;;hard;solid;;;;;;;;
firebrick;;hard;solid;;;;;;;;
stillness;;hard;solid;;;;;;;;
psychology;;hard;solid;;;;;;;;
detachment;;hard;solid;;;;;;;;
oedema;;hard;solid;;;;;;;;
gain;;hard;solid;;;;;;;;
periphery;;hard;solid;;;;;;;;
tourism;;hard;solid;;;;;;;;
tunnel;;hard;solid;;;;;;;;
glacier;;hard;solid;;;;;;;;
balsa;;hard;solid;;;;;;;;
phosphide;;hard;solid;;;;;;;;
valve;;hard;solid;;;;;;;;
silicone;;hard;solid;;;;;;;;
warmth;;hard;solid;;;;;;;;
propaganda;;hard;solid;;;;;;;;
penetration;;hard;solid;;;;;;;;
magnetite;;hard;solid;;;;;;;;
quarry;;hard;solid;;;;;;;;
gangue;;hard;solid;;;;;;;;
sub;;hard;solid;;;;;;;;
meditation;;hard;solid;;;;;;;;
breadth;;hard;solid;;;;;;;;
cam;;hard;solid;;;;;;;;
datum;;hard;solid;;;;;;;;
congress;;hard;solid;;;;;;;;
nubbin;;hard;solid;;;;;;;;
prize;;hard;solid;;;;;;;;
detection;;hard;solid;;;;;;;;
albumen;;hard;solid;;;;;;;;
trajectory;;hard;solid;;;;;;;;
nothing;;hard;solid;;;;;;;;
monotony;;hard;solid;;;;;;;;
redwood;;hard;solid;;;;;;;;
cation;;hard;solid;;;;;;;;
shelf;;hard;solid;;;;;;;;
donor;;hard;solid;;;;;;;;
sur;;hard;solid;;;;;;;;
workingman;;hard;solid;;;;;;;;
blackness;;hard;solid;;;;;;;;
steadiness;;hard;solid;;;;;;;;
supply;;hard;solid;;;;;;;;
paradigm;;hard;solid;;;;;;;;
peat;;hard;solid;;;;;;;;
herd;;hard;solid;;;;;;;;
deliberation;;hard;solid;;;;;;;;
utility;;hard;solid;;;;;;;;
un;;hard;solid;;;;;;;;
spadework;;hard;solid;;;;;;;;
porch;;hard;solid;;;;;;;;
agar;;hard;solid;;;;;;;;
x;;hard;solid;;;;;;;;
sunshine;;hard;solid;;;;;;;;
soot;;hard;solid;;;;;;;;
mate;;hard;solid;;;;;;;;
discovery;;hard;solid;;;;;;;;
roundhouse;;hard;solid;;;;;;;;
accomplishment;;hard;solid;;;;;;;;
soap;;hard;solid;;;;;;;;
liner;;hard;solid;;;;;;;;
uniformity;;hard;solid;;;;;;;;
circumference;;hard;solid;;;;;;;;
sensation;;hard;solid;;;;;;;;
margin;;hard;solid;;;;;;;;
commerce;;hard;solid;;;;;;;;
survey;;hard;solid;;;;;;;;
calvinist;;hard;solid;;;;;;;;
juice;;hard;solid;;;;;;;;
testimony;;hard;solid;;;;;;;;
collector;;hard;solid;;;;;;;;
symbol;;hard;solid;;;;;;;;
attainment;;hard;solid;;;;;;;;
petroleum;;hard;solid;;;;;;;;
lens;;hard;solid;;;;;;;;
specie;;hard;solid;;;;;;;;
woodwork;;hard;solid;;;;;;;;
granulation;;hard;solid;;;;;;;;
appointment;;hard;solid;;;;;;;;
entertainment;;hard;solid;;;;;;;;
gypsum;;hard;solid;;;;;;;;
divinity;;hard;solid;;;;;;;;
superiority;;hard;solid;;;;;;;;
dentine;;hard;solid;;;;;;;;
cementite;;hard;solid;;;;;;;;
andesite;;hard;solid;;;;;;;;
highway;;hard;solid;;;;;;;;
fortnight;;hard;solid;;;;;;;;
berlin;;hard;solid;;;;;;;;
packet;;hard;solid;;;;;;;;
detritus;;hard;solid;;;;;;;;
catheter;;hard;solid;;;;;;;;
plantation;;hard;solid;;;;;;;;
tufa;;hard;solid;;;;;;;;
pelvis;;hard;solid;;;;;;;;
molasses;;hard;solid;;;;;;;;
sincerity;;hard;solid;;;;;;;;
gamma;;hard;solid;;;;;;;;
u;;hard;solid;;;;;;;;
vocation;;hard;solid;;;;;;;;
misery;;hard;solid;;;;;;;;
musculature;;hard;solid;;;;;;;;
mess;;hard;solid;;;;;;;;
infield;;hard;solid;;;;;;;;
projection;;hard;solid;;;;;;;;
aim;;hard;solid;;;;;;;;
revenue;;hard;solid;;;;;;;;
rubble;;hard;solid;;;;;;;;
promotion;;hard;solid;;;;;;;;
intake;;hard;solid;;;;;;;;
silt;;hard;solid;;;;;;;;
anything;;hard;solid;;;;;;;;
brightness;;hard;solid;;;;;;;;
piano;;hard;solid;;;;;;;;
immobility;;hard;solid;;;;;;;;
bell;;hard;solid;;;;;;;;
suet;;hard;solid;;;;;;;;
cobalt;;hard;solid;;;;;;;;
potato;;hard;solid;;;;;;;;
lodging;;hard;solid;;;;;;;;
subsistence;;hard;solid;;;;;;;;
spectrum;;hard;solid;;;;;;;;
jackson;;hard;solid;;;;;;;;
junk;;hard;solid;;;;;;;;
dislike;;hard;solid;;;;;;;;
pudding;;hard;solid;;;;;;;;
smoothness;;hard;solid;;;;;;;;
earnest;;hard;solid;;;;;;;;
chromium;;hard;solid;;;;;;;;
hebrew;;hard;solid;;;;;;;;
cancer;;hard;solid;;;;;;;;
bolus;;hard;solid;;;;;;;;
ionization;;hard;solid;;;;;;;;
microstructure;;hard;solid;;;;;;;;
asbestos;;hard;solid;;;;;;;;
anatomy;;hard;solid;;;;;;;;
railway;;hard;solid;;;;;;;;
thigh;;hard;solid;;;;;;;;
anvil;;hard;solid;;;;;;;;
processing;;hard;solid;;;;;;;;
scientist;;hard;solid;;;;;;;;
prayer;;hard;solid;;;;;;;;
o;;hard;solid;;;;;;;;
scholar;;hard;solid;;;;;;;;
biography;;hard;solid;;;;;;;;
hook;;hard;solid;;;;;;;;
grape;;hard;solid;;;;;;;;
acquisition;;hard;solid;;;;;;;;
tea;;hard;solid;;;;;;;;
window;;hard;solid;;;;;;;;
shoreline;;hard;solid;;;;;;;;
intellectuality;;hard;solid;;;;;;;;
freezing;;hard;solid;;;;;;;;
vanadium;;hard;solid;;;;;;;;
helmet;;hard;solid;;;;;;;;
favor;;hard;solid;;;;;;;;
endosperm;;hard;solid;;;;;;;;
painter;;hard;solid;;;;;;;;
translation;;hard;solid;;;;;;;;
portrait;;hard;solid;;;;;;;;
waist;;hard;solid;;;;;;;;
peece;;hard;solid;;;;;;;;
spectra;;hard;solid;;;;;;;;
count;;hard;solid;;;;;;;;
padding;;hard;solid;;;;;;;;
mater;;hard;solid;;;;;;;;
rise;;hard;solid;;;;;;;;
tubercle;;hard;solid;;;;;;;;
seriousness;;hard;solid;;;;;;;;
magnet;;hard;solid;;;;;;;;
knuckle;;hard;solid;;;;;;;;
breeze;;hard;solid;;;;;;;;
margarine;;hard;solid;;;;;;;;
fir;;hard;solid;;;;;;;;
pesticide;;hard;solid;;;;;;;;
depth;;hard;solid;;;;;;;;
amusement;;hard;solid;;;;;;;;
outgrowth;;hard;solid;;;;;;;;
receptacle;;hard;solid;;;;;;;;
alpha;;hard;solid;;;;;;;;
caliche;;hard;solid;;;;;;;;
whinstone;;hard;solid;;;;;;;;
conformity;;hard;solid;;;;;;;;
enthusiasm;;hard;solid;;;;;;;;
gospel;;hard;solid;;;;;;;;
composure;;hard;solid;;;;;;;;
seller;;hard;solid;;;;;;;;
cabin;;hard;solid;;;;;;;;
coolness;;hard;solid;;;;;;;;
chert;;hard;solid;;;;;;;;
spoon;;hard;solid;;;;;;;;
brickwork;;hard;solid;;;;;;;;
emulsion;;hard;solid;;;;;;;;
ghost;;hard;solid;;;;;;;;
veracity;;hard;solid;;;;;;;;
dolomite;;hard;solid;;;;;;;;
neutron;;hard;solid;;;;;;;;
diorite;;hard;solid;;;;;;;;
stream;;hard;solid;;;;;;;;
lignite;;hard;solid;;;;;;;;
none;;hard;solid;;;;;;;;
minute;;hard;solid;;;;;;;;
germany;;hard;solid;;;;;;;;
library;;hard;solid;;;;;;;;
cataract;;hard;solid;;;;;;;;
johnson;;hard;solid;;;;;;;;
kitchen;;hard;solid;;;;;;;;
bay;;hard;solid;;;;;;;;
imitation;;hard;solid;;;;;;;;
bullion;;hard;solid;;;;;;;;
receiver;;hard;solid;;;;;;;;
jab;;hard;solid;;;;;;;;
horror;;hard;solid;;;;;;;;
clout;;hard;solid;;;;;;;;
density;;hard;solid;;;;;;;;
finality;;hard;solid;;;;;;;;
user;;hard;solid;;;;;;;;
inch;;hard;solid;;;;;;;;
momentum;;hard;solid;;;;;;;;
grammar;;hard;solid;;;;;;;;
acquaintance;;hard;solid;;;;;;;;
ram;;hard;solid;;;;;;;;
contention;;hard;solid;;;;;;;;
residuum;;hard;solid;;;;;;;;
sleeper;;hard;solid;;;;;;;;
author;;hard;solid;;;;;;;;
freestone;;hard;solid;;;;;;;;
cash;;hard;solid;;;;;;;;
daylight;;hard;solid;;;;;;;;
righteousness;;hard;solid;;;;;;;;
modernity;;hard;solid;;;;;;;;
revolution;;hard;solid;;;;;;;;
candy;;hard;solid;;;;;;;;
pmma;;hard;solid;;;;;;;;
barn;;hard;solid;;;;;;;;
calcium;;hard;solid;;;;;;;;
assembly;;hard;solid;;;;;;;;
counsel;;hard;solid;;;;;;;;
corpse;;hard;solid;;;;;;;;
prominence;;hard;solid;;;;;;;;
affinity;;hard;solid;;;;;;;;
laterite;;hard;solid;;;;;;;;
bowel;;hard;solid;;;;;;;;
semi;;hard;solid;;;;;;;;
violet;;hard;solid;;;;;;;;
something;;hard;solid;;;;;;;;
saxon;;hard;solid;;;;;;;;
crag;;hard;solid;;;;;;;;
impudence;;hard;solid;;;;;;;;
darkness;;hard;solid;;;;;;;;
empiricism;;hard;solid;;;;;;;;
suspense;;hard;solid;;;;;;;;
shadow;;hard;solid;;;;;;;;
maple;;hard;solid;;;;;;;;
debris;;hard;solid;;;;;;;;
clod;;hard;solid;;;;;;;;
pumice;;hard;solid;;;;;;;;
suggestion;;hard;solid;;;;;;;;
commonsense;;hard;solid;;;;;;;;
segregation;;hard;solid;;;;;;;;
ebonite;;hard;solid;;;;;;;;
jump;;hard;solid;;;;;;;;
migration;;hard;solid;;;;;;;;
guitar;;hard;solid;;;;;;;;
bud;;hard;solid;;;;;;;;
aid;;hard;solid;;;;;;;;
exposition;;hard;solid;;;;;;;;
schist;;hard;solid;;;;;;;;
sculpture;;hard;solid;;;;;;;;
angularity;;hard;solid;;;;;;;;
navigation;;hard;solid;;;;;;;;
rook;;hard;solid;;;;;;;;
rigidity;;hard;solid;;;;;;;;
obsidian;;hard;solid;;;;;;;;
sermon;;hard;solid;;;;;;;;
boxwood;;hard;solid;;;;;;;;
crucible;;hard;solid;;;;;;;;
platinum;;hard;solid;;;;;;;;
gelatine;;hard;solid;;;;;;;;
saturation;;hard;solid;;;;;;;;
elevation;;hard;solid;;;;;;;;
bulb;;hard;solid;;;;;;;;
extremity;;hard;solid;;;;;;;;
jasper;;hard;solid;;;;;;;;
planet;;hard;solid;;;;;;;;
heap;;hard;solid;;;;;;;;
detergent;;hard;solid;;;;;;;;
%;;hard;solid;;;;;;;;
plaque;;hard;solid;;;;;;;;
creed;;hard;solid;;;;;;;;
roundness;;hard;solid;;;;;;;;
splendour;;hard;solid;;;;;;;;
boiler;;hard;solid;;;;;;;;
relief;;hard;solid;;;;;;;;
fan;;hard;solid;;;;;;;;
button;;hard;solid;;;;;;;;
incrustation;;hard;solid;;;;;;;;
teamwork;;hard;solid;;;;;;;;
mound;;hard;solid;;;;;;;;
ironstone;;hard;solid;;;;;;;;
universe;;hard;solid;;;;;;;;
calcite;;hard;solid;;;;;;;;
cargo;;hard;solid;;;;;;;;
cabinet;;hard;solid;;;;;;;;
accuracy;;hard;solid;;;;;;;;
meadow;;hard;solid;;;;;;;;
permafrost;;hard;solid;;;;;;;;
lewis;;hard;solid;;;;;;;;
brow;;hard;solid;;;;;;;;
pedagogy;;hard;solid;;;;;;;;
velvet;;hard;solid;;;;;;;;
surge;;hard;solid;;;;;;;;
exploration;;hard;solid;;;;;;;;
resonance;;hard;solid;;;;;;;;
realm;;hard;solid;;;;;;;;
groove;;hard;solid;;;;;;;;
roar;;hard;solid;;;;;;;;
ugliness;;hard;solid;;;;;;;;
mouthpiece;;hard;solid;;;;;;;;
delight;;hard;solid;;;;;;;;
counterpart;;hard;solid;;;;;;;;
pavement;;hard;solid;;;;;;;;
reign;;hard;solid;;;;;;;;
tuber;;hard;solid;;;;;;;;
permanence;;hard;solid;;;;;;;;
painting;;hard;solid;;;;;;;;
bath;;hard;solid;;;;;;;;
info;;hard;solid;;;;;;;;
ironwood;;hard;solid;;;;;;;;
outcome;;hard;solid;;;;;;;;
estate;;hard;solid;;;;;;;;
fibreboard;;hard;solid;;;;;;;;
basement;;hard;solid;;;;;;;;
workpiece;;hard;solid;;;;;;;;
specificity;;hard;solid;;;;;;;;
jerk;;hard;solid;;;;;;;;
firmness;;hard;solid;;;;;;;;
co;;hard;solid;;;;;;;;
parade;;hard;solid;;;;;;;;
width;;hard;solid;;;;;;;;
nozzle;;hard;solid;;;;;;;;
india;;hard;solid;;;;;;;;
tramp;;hard;solid;;;;;;;;
deck;;hard;solid;;;;;;;;
alumina;;hard;solid;;;;;;;;
cypress;;hard;solid;;;;;;;;
realisation;;hard;solid;;;;;;;;
ambition;;hard;solid;;;;;;;;
edema;;hard;solid;;;;;;;;
lake;;hard;solid;;;;;;;;
lick;;hard;solid;;;;;;;;
bluestone;;hard;solid;;;;;;;;
drinker;;hard;solid;;;;;;;;
disapproval;;hard;solid;;;;;;;;
stalagmite;;hard;solid;;;;;;;;
terrace;;hard;solid;;;;;;;;
chemistry;;hard;solid;;;;;;;;
flatness;;hard;solid;;;;;;;;
midday;;hard;solid;;;;;;;;
bean;;hard;solid;;;;;;;;
hematite;;hard;solid;;;;;;;;
hemisphere;;hard;solid;;;;;;;;
plateau;;hard;solid;;;;;;;;
renown;;hard;solid;;;;;;;;
evolution;;hard;solid;;;;;;;;
jewel;;hard;solid;;;;;;;;
purity;;hard;solid;;;;;;;;
vigor;;hard;solid;;;;;;;;
paunch;;hard;solid;;;;;;;;
terra;;hard;solid;;;;;;;;
adobe;;hard;solid;;;;;;;;
clack;;hard;solid;;;;;;;;
canyon;;hard;solid;;;;;;;;
imagery;;hard;solid;;;;;;;;
macadam;;hard;solid;;;;;;;;
beating;;hard;solid;;;;;;;;
glare;;hard;solid;;;;;;;;
gutta;;hard;solid;;;;;;;;
ma;;hard;solid;;;;;;;;
pathway;;hard;solid;;;;;;;;
stearin;;hard;solid;;;;;;;;
downpour;;hard;solid;;;;;;;;
accumulation;;hard;solid;;;;;;;;
paddle;;hard;solid;;;;;;;;
throb;;hard;solid;;;;;;;;
perch;;hard;solid;;;;;;;;
outcrop;;hard;solid;;;;;;;;
billiard;;hard;solid;;;;;;;;
gasket;;hard;solid;;;;;;;;
acquirement;;hard;solid;;;;;;;;
workman;;hard;solid;;;;;;;;
everything;;hard;solid;;;;;;;;
precept;;hard;solid;;;;;;;;
pocket;;hard;solid;;;;;;;;
neo;;hard;solid;;;;;;;;
opium;;hard;solid;;;;;;;;
tar;;hard;solid;;;;;;;;
mosaic;;hard;solid;;;;;;;;
scholarship;;hard;solid;;;;;;;;
laboratory;;hard;solid;;;;;;;;
stearine;;hard;solid;;;;;;;;
clinker;;hard;solid;;;;;;;;
chalk;;hard;solid;;;;;;;;
brilliancy;;hard;solid;;;;;;;;
cartridge;;hard;solid;;;;;;;;
perfection;;hard;solid;;;;;;;;
plastic;;hard;;tough;fest;hart;schwer;prochniy;tverdiy;zestkiy;
fight;;hard;;tough;fest;hart;schwer;;tverdiy;zestkiy;
violence;;hard;;tough;fest;hart;schwer;;;zestkiy;
restriction;;hard;;tough;fest;hart;schwer;;;;
dictatorship;;hard;;tough;fest;hart;;prochniy;tverdiy;zestkiy;
surface;;hard;;tough;fest;hart;;prochniy;tverdiy;zestkiy;
divorce;;hard;;tough;fest;hart;;;;;
force;;hard;;tough;fest;;schwer;prochniy;;;
shoe;;hard;;tough;fest;;schwer;prochniy;;;
workload;;hard;;tough;fest;;schwer;;;;
half;;hard;;tough;fest;;schwer;;;;
root;;hard;;tough;fest;;;prochniy;tverdiy;zestkiy;
support;;hard;;tough;fest;;;prochniy;tverdiy;zestkiy;
liability;;hard;;tough;fest;;;;;zestkiy;
priority;;hard;;tough;fest;;;;;zestkiy;
signal;;hard;;tough;fest;;;;;;
review;;hard;;tough;fest;;;;;;
assignment;;hard;;tough;fest;;;;;;
route;;hard;;tough;fest;;;;;;
bacon;;hard;;tough;fest;;;;;;
punishment;;hard;;tough;;hart;schwer;;tverdiy;zestkiy;
bronze;;hard;;tough;;hart;schwer;;tverdiy;;
exam;;hard;;tough;;hart;schwer;;;zestkiy;
suppression;;hard;;tough;;hart;schwer;;;zestkiy;
